SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_ID
42024,1628404,0042400214,"May 12, 2025",NYK vs. BOS,W,30,2,7,0.286,1,3,0.333,1,2,0.5,2,7,9,5,1,0,3,5,6,8,1,1628404
42024,1628404,0042400213,"May 10, 2025",NYK vs. BOS,L,34,3,9,0.333,0,3,0.0,4,4,1.0,1,5,6,3,0,2,1,1,10,-23,1,1628404
42024,1628404,0042400212,"May 07, 2025",NYK @ BOS,W,43,9,15,0.6,3,6,0.5,2,2,1.0,3,3,6,3,0,2,2,4,23,-7,1,1628404
42024,1628404,0042400211,"May 05, 2025",NYK @ BOS,W,45,5,9,0.556,1,5,0.2,3,6,0.5,5,6,11,3,2,0,1,4,14,5,1,1628404
42024,1628404,0042400126,"May 01, 2025",NYK @ DET,W,35,3,5,0.6,1,1,1.0,6,6,1.0,2,8,10,4,0,1,3,5,13,13,1,1628404
42024,1628404,0042400125,"Apr 29, 2025",NYK vs. DET,L,36,7,13,0.538,1,4,0.25,0,0,0.0,2,5,7,6,2,2,3,4,15,3,1,1628404
42024,1628404,0042400124,"Apr 27, 2025",NYK @ DET,W,42,4,9,0.444,3,5,0.6,3,6,0.5,2,8,10,5,4,0,2,1,14,2,1,1628404
42024,1628404,0042400123,"Apr 24, 2025",NYK @ DET,W,41,3,7,0.429,0,1,0.0,0,0,0.0,4,7,11,9,2,1,1,2,6,5,1,1628404
42024,1628404,0042400122,"Apr 21, 2025",NYK vs. DET,L,40,2,6,0.333,1,2,0.5,5,6,0.833,1,6,7,5,1,0,1,4,10,-5,1,1628404
42024,1628404,0042400121,"Apr 19, 2025",NYK vs. DET,W,30,6,10,0.6,1,1,1.0,0,0,0.0,2,5,7,6,0,1,2,3,13,20,1,1628404
42023,1628404,0042300217,"May 19, 2024",NYK vs. IND,L,37,3,9,0.333,0,4,0.0,4,4,1.0,3,5,8,5,2,0,0,6,10,-15,1,1628404
42023,1628404,0042300216,"May 17, 2024",NYK @ IND,L,31,2,8,0.25,1,4,0.25,0,0,0.0,4,4,8,3,0,1,2,2,5,-15,1,1628404
42023,1628404,0042300215,"May 14, 2024",NYK vs. IND,W,39,7,16,0.438,2,7,0.286,2,2,1.0,2,9,11,3,1,1,3,2,18,21,1,1628404
42023,1628404,0042300214,"May 12, 2024",NYK @ IND,L,24,1,6,0.167,0,2,0.0,0,0,0.0,0,3,3,2,0,0,2,1,2,-29,1,1628404
42023,1628404,0042300213,"May 10, 2024",NYK @ IND,L,43,4,7,0.571,1,1,1.0,1,2,0.5,0,18,18,4,2,0,4,5,10,-8,1,1628404
42023,1628404,0042300212,"May 08, 2024",NYK vs. IND,W,48,8,12,0.667,1,3,0.333,2,2,1.0,2,13,15,7,1,1,5,3,19,9,1,1628404
42023,1628404,0042300211,"May 06, 2024",NYK vs. IND,W,48,9,13,0.692,1,1,1.0,5,8,0.625,4,9,13,8,3,1,5,3,24,4,1,1628404
42023,1628404,0042300116,"May 02, 2024",NYK @ PHI,W,46,5,11,0.455,3,5,0.6,3,3,1.0,6,8,14,7,0,0,2,2,16,7,1,1628404
42023,1628404,0042300115,"Apr 30, 2024",NYK vs. PHI,L,53,7,17,0.412,1,6,0.167,3,5,0.6,0,9,9,4,0,1,2,2,18,-6,1,1628404
42023,1628404,0042300114,"Apr 28, 2024",NYK @ PHI,W,46,0,7,0.0,0,3,0.0,4,8,0.5,5,12,17,5,0,3,5,5,4,2,1,1628404
42023,1628404,0042300113,"Apr 25, 2024",NYK @ PHI,L,43,8,16,0.5,4,8,0.5,0,0,0.0,3,3,6,6,1,0,0,4,20,-13,1,1628404
42023,1628404,0042300112,"Apr 22, 2024",NYK vs. PHI,W,48,7,16,0.438,4,7,0.571,3,4,0.75,4,11,15,3,2,2,2,2,21,3,1,1628404
42023,1628404,0042300111,"Apr 20, 2024",NYK vs. PHI,W,42,5,12,0.417,4,8,0.5,8,10,0.8,4,9,13,2,1,0,2,4,22,-5,1,1628404
42022,1628404,0042200206,"May 12, 2023",NYK @ MIA,L,33,5,10,0.5,1,4,0.25,0,0,0.0,1,6,7,1,1,1,2,5,11,-4,1,1628404
42022,1628404,0042200205,"May 10, 2023",NYK vs. MIA,W,9,1,2,0.5,0,1,0.0,0,0,0.0,1,1,2,1,0,0,2,4,2,-11,1,1628404
42022,1628404,0042200204,"May 08, 2023",NYK @ MIA,L,22,2,6,0.333,0,2,0.0,0,1,0.0,0,2,2,0,0,0,2,6,4,-7,1,1628404
42022,1628404,0042200203,"May 06, 2023",NYK @ MIA,L,38,5,12,0.417,2,6,0.333,3,5,0.6,1,11,12,2,1,0,2,2,15,-6,1,1628404
42022,1628404,0042200202,"May 02, 2023",NYK vs. MIA,W,33,4,11,0.364,2,4,0.5,4,7,0.571,1,10,11,9,1,0,1,3,14,16,1,1628404
42022,1628404,0042200201,"Apr 30, 2023",NYK vs. MIA,L,43,5,12,0.417,0,4,0.0,0,0,0.0,2,6,8,4,0,1,1,5,10,-8,1,1628404
42022,1628404,0042200135,"Apr 26, 2023",NYK @ CLE,W,47,2,6,0.333,0,2,0.0,0,0,0.0,3,9,12,2,0,1,1,2,4,7,1,1628404
42022,1628404,0042200134,"Apr 23, 2023",NYK vs. CLE,W,40,7,16,0.438,1,4,0.25,4,5,0.8,2,5,7,2,2,0,3,2,19,5,1,1628404
42022,1628404,0042200133,"Apr 21, 2023",NYK vs. CLE,W,29,4,5,0.8,2,2,1.0,3,4,0.75,1,5,6,1,2,0,4,3,13,13,1,1628404
42022,1628404,0042200132,"Apr 18, 2023",NYK @ CLE,L,27,2,3,0.667,1,1,1.0,0,0,0.0,1,3,4,0,1,0,1,2,5,-29,1,1628404
42022,1628404,0042200131,"Apr 15, 2023",NYK @ CLE,W,33,8,11,0.727,1,2,0.5,0,0,0.0,5,5,10,2,1,0,2,4,17,5,1,1628404
42023,201142,0042300164,"Apr 28, 2024",PHX vs. MIN,L,46,12,17,0.706,2,3,0.667,7,9,0.778,1,8,9,5,0,4,1,2,33,-7,1,201142
42023,201142,0042300163,"Apr 26, 2024",PHX vs. MIN,L,42,8,18,0.444,1,5,0.2,8,9,0.889,0,4,4,5,0,0,2,2,25,-20,1,201142
42023,201142,0042300162,"Apr 23, 2024",PHX @ MIN,L,41,6,15,0.4,0,2,0.0,6,7,0.857,0,6,6,2,1,1,2,3,18,-24,1,201142
42023,201142,0042300161,"Apr 20, 2024",PHX @ MIN,L,39,11,17,0.647,2,2,1.0,7,9,0.778,0,7,7,1,1,1,5,1,31,-20,1,201142
42022,201142,0042200226,"May 11, 2023",PHX vs. DEN,L,37,8,19,0.421,0,0,0.0,7,7,1.0,0,5,5,5,0,1,4,2,23,-13,1,201142
42022,201142,0042200225,"May 09, 2023",PHX @ DEN,L,42,10,24,0.417,0,3,0.0,6,9,0.667,2,9,11,7,0,1,5,4,26,-19,1,201142
42022,201142,0042200224,"May 07, 2023",PHX vs. DEN,W,44,11,19,0.579,2,4,0.5,12,13,0.923,0,11,11,6,2,1,5,2,36,0,1,201142
42022,201142,0042200223,"May 05, 2023",PHX vs. DEN,W,43,12,31,0.387,1,5,0.2,14,16,0.875,0,9,9,8,0,2,0,4,39,11,1,201142
42022,201142,0042200222,"May 01, 2023",PHX @ DEN,L,44,10,27,0.37,2,12,0.167,2,2,1.0,1,7,8,3,1,2,2,4,24,-4,1,201142
42022,201142,0042200221,"Apr 29, 2023",PHX @ DEN,L,36,12,19,0.632,1,3,0.333,4,4,1.0,1,13,14,1,1,3,7,1,29,-20,1,201142
42022,201142,0042200175,"Apr 25, 2023",PHX vs. LAC,W,44,10,19,0.526,4,6,0.667,7,7,1.0,0,6,6,4,1,1,1,3,31,13,1,201142
42022,201142,0042200174,"Apr 22, 2023",PHX @ LAC,W,45,9,17,0.529,3,4,0.75,10,11,0.909,1,10,11,6,0,0,3,3,31,12,1,201142
42022,201142,0042200173,"Apr 20, 2023",PHX @ LAC,W,42,8,15,0.533,1,3,0.333,11,11,1.0,0,6,6,5,2,0,6,0,28,1,1,201142
42022,201142,0042200172,"Apr 18, 2023",PHX vs. LAC,W,44,10,19,0.526,0,4,0.0,5,6,0.833,1,5,6,5,1,2,5,2,25,10,1,201142
42022,201142,0042200171,"Apr 16, 2023",PHX vs. LAC,L,45,7,15,0.467,3,7,0.429,10,10,1.0,1,8,9,11,1,2,1,4,27,4,1,201142
42021,201142,0042100114,"Apr 25, 2022",BKN vs. BOS,L,47,13,31,0.419,3,11,0.273,10,11,0.909,1,6,7,9,1,0,4,4,39,-6,1,201142
42021,201142,0042100113,"Apr 23, 2022",BKN vs. BOS,L,46,6,11,0.545,2,3,0.667,2,2,1.0,1,7,8,8,1,0,5,3,16,-2,1,201142
42021,201142,0042100112,"Apr 20, 2022",BKN @ BOS,L,42,4,17,0.235,1,2,0.5,18,20,0.9,0,4,4,5,1,0,6,5,27,-10,1,201142
42021,201142,0042100111,"Apr 17, 2022",BKN @ BOS,L,41,9,24,0.375,1,5,0.2,4,5,0.8,0,4,4,3,1,1,6,3,23,-13,1,201142
42020,201142,0042000217,"Jun 19, 2021",BKN vs. MIL,L,53,17,36,0.472,4,11,0.364,10,11,0.909,1,8,9,6,1,1,3,4,48,-4,1,201142
42020,201142,0042000216,"Jun 17, 2021",BKN @ MIL,L,40,15,30,0.5,2,8,0.25,0,2,0.0,0,11,11,3,0,0,7,2,32,-25,1,201142
42020,201142,0042000215,"Jun 15, 2021",BKN vs. MIL,W,48,16,23,0.696,4,9,0.444,13,16,0.813,0,17,17,10,3,2,3,3,49,6,1,201142
42020,201142,0042000214,"Jun 13, 2021",BKN @ MIL,L,42,9,25,0.36,1,8,0.125,9,10,0.9,0,13,13,5,1,1,5,3,28,-23,1,201142
42020,201142,0042000213,"Jun 10, 2021",BKN @ MIL,L,43,11,28,0.393,3,8,0.375,5,6,0.833,0,10,10,5,4,1,4,0,30,-6,1,201142
42020,201142,0042000212,"Jun 07, 2021",BKN vs. MIL,W,33,12,18,0.667,4,6,0.667,4,5,0.8,0,4,4,6,1,1,3,2,32,27,1,201142
42020,201142,0042000211,"Jun 05, 2021",BKN vs. MIL,W,40,12,25,0.48,1,4,0.25,4,4,1.0,1,9,10,3,1,2,3,5,29,14,1,201142
42020,201142,0042000115,"Jun 01, 2021",BKN vs. BOS,W,37,8,16,0.5,4,6,0.667,4,4,1.0,0,4,4,3,0,3,2,3,24,16,1,201142
42020,201142,0042000114,"May 30, 2021",BKN @ BOS,W,40,14,20,0.7,3,3,1.0,11,11,1.0,1,3,4,5,1,2,1,4,42,3,1,201142
42020,201142,0042000113,"May 28, 2021",BKN @ BOS,L,40,13,24,0.542,4,9,0.444,9,12,0.75,0,9,9,1,4,1,3,1,39,-1,1,201142
42020,201142,0042000112,"May 25, 2021",BKN vs. BOS,W,29,8,12,0.667,2,2,1.0,8,8,1.0,1,7,8,5,1,4,4,1,26,19,1,201142
42020,201142,0042000111,"May 22, 2021",BKN vs. BOS,W,39,10,25,0.4,1,8,0.125,11,12,0.917,1,11,12,1,1,1,4,3,32,8,1,201142
42024,1631170,0042400104,"Apr 28, 2025",MIA vs. CLE,L,13,1,5,0.2,0,1,0.0,2,2,1.0,3,1,4,1,0,0,0,1,4,-10,1,1631170
42024,1631170,0042400103,"Apr 26, 2025",MIA vs. CLE,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-8,1,1631170
42024,1631170,0042400101,"Apr 20, 2025",MIA @ CLE,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1631170
42023,1631170,0042300104,"Apr 29, 2024",MIA vs. BOS,L,22,4,10,0.4,0,2,0.0,1,1,1.0,0,2,2,2,1,1,1,1,9,-3,1,1631170
42023,1631170,0042300103,"Apr 27, 2024",MIA vs. BOS,L,34,5,13,0.385,0,3,0.0,2,2,1.0,1,4,5,5,0,1,3,2,12,-12,1,1631170
42023,1631170,0042300102,"Apr 24, 2024",MIA @ BOS,W,31,4,13,0.308,3,6,0.5,3,4,0.75,0,2,2,1,1,0,1,2,14,-1,1,1631170
42023,1631170,0042300101,"Apr 21, 2024",MIA @ BOS,L,36,8,16,0.5,0,2,0.0,0,0,0.0,1,3,4,4,1,0,2,1,16,-7,1,1631170
42024,1630217,0042400144,"Apr 26, 2025",MEM vs. OKC,L,38,7,20,0.35,2,8,0.25,7,8,0.875,1,4,5,5,0,0,5,5,23,-1,1,1630217
42024,1630217,0042400143,"Apr 24, 2025",MEM vs. OKC,L,37,3,14,0.214,2,11,0.182,2,2,1.0,2,6,8,4,2,1,5,2,10,-10,1,1630217
42024,1630217,0042400142,"Apr 22, 2025",MEM @ OKC,L,37,7,17,0.412,2,7,0.286,3,3,1.0,2,10,12,4,1,1,1,2,19,-4,1,1630217
42024,1630217,0042400141,"Apr 20, 2025",MEM @ OKC,L,27,3,12,0.25,1,6,0.167,2,2,1.0,0,2,2,0,0,0,4,0,9,-51,1,1630217
42022,1630217,0042200156,"Apr 28, 2023",MEM @ LAL,L,37,5,16,0.313,2,6,0.333,3,4,0.75,2,3,5,2,1,0,2,2,15,-30,1,1630217
42022,1630217,0042200155,"Apr 26, 2023",MEM vs. LAL,W,43,12,21,0.571,4,9,0.444,5,6,0.833,1,9,10,5,0,0,2,1,33,18,1,1630217
42022,1630217,0042200154,"Apr 24, 2023",MEM @ LAL,L,47,13,29,0.448,3,12,0.25,7,7,1.0,2,5,7,3,1,0,3,4,36,-4,1,1630217
42022,1630217,0042200153,"Apr 22, 2023",MEM @ LAL,L,33,7,14,0.5,3,7,0.429,1,1,1.0,1,4,5,2,1,0,4,3,18,-9,1,1630217
42022,1630217,0042200152,"Apr 19, 2023",MEM vs. LAL,W,35,6,18,0.333,1,6,0.167,4,4,1.0,0,4,4,1,0,0,5,4,17,8,1,1630217
42022,1630217,0042200151,"Apr 16, 2023",MEM vs. LAL,L,37,6,18,0.333,3,10,0.3,7,7,1.0,1,4,5,6,0,0,1,5,22,-15,1,1630217
42021,1630217,0042100236,"May 13, 2022",MEM @ GSW,L,44,9,16,0.563,4,7,0.571,3,4,0.75,1,6,7,2,0,1,0,3,25,-7,1,1630217
42021,1630217,0042100235,"May 11, 2022",MEM vs. GSW,W,24,6,12,0.5,4,6,0.667,5,5,1.0,0,1,1,2,1,0,0,1,21,46,1,1630217
42021,1630217,0042100234,"May 09, 2022",MEM @ GSW,L,37,3,8,0.375,2,4,0.5,0,0,0.0,0,1,1,6,3,0,1,2,8,8,1,1630217
42021,1630217,0042100233,"May 07, 2022",MEM @ GSW,L,30,5,10,0.5,4,7,0.571,2,3,0.667,1,3,4,2,0,1,1,4,16,-15,1,1630217
42021,1630217,0042100232,"May 03, 2022",MEM vs. GSW,W,32,2,7,0.286,1,4,0.25,0,0,0.0,1,5,6,0,0,0,2,0,5,11,1,1630217
42021,1630217,0042100231,"May 01, 2022",MEM vs. GSW,L,32,3,10,0.3,1,5,0.2,2,3,0.667,1,0,1,1,2,0,1,1,9,1,1,1630217
42021,1630217,0042100156,"Apr 29, 2022",MEM @ MIN,W,43,9,14,0.643,5,8,0.625,0,0,0.0,1,5,6,1,1,1,5,2,23,22,1,1630217
42021,1630217,0042100155,"Apr 26, 2022",MEM vs. MIN,W,45,9,20,0.45,3,8,0.375,4,4,1.0,0,4,4,1,2,3,2,3,25,3,1,1630217
42021,1630217,0042100154,"Apr 23, 2022",MEM @ MIN,L,35,11,18,0.611,8,12,0.667,4,5,0.8,0,2,2,4,1,0,2,5,34,10,1,1630217
42021,1630217,0042100153,"Apr 21, 2022",MEM @ MIN,W,40,8,19,0.421,7,15,0.467,3,4,0.75,0,6,6,2,1,2,1,1,26,14,1,1630217
42021,1630217,0042100152,"Apr 19, 2022",MEM vs. MIN,W,31,5,10,0.5,1,4,0.25,5,5,1.0,0,4,4,4,0,0,0,1,16,21,1,1630217
42021,1630217,0042100151,"Apr 16, 2022",MEM vs. MIN,L,33,6,15,0.4,3,8,0.375,2,2,1.0,0,3,3,1,0,1,1,0,17,0,1,1630217
42020,1630217,0042000145,"Jun 02, 2021",MEM @ UTA,L,23,2,6,0.333,1,5,0.2,0,0,0.0,0,3,3,4,2,0,2,0,5,-8,1,1630217
42020,1630217,0042000144,"May 31, 2021",MEM vs. UTA,L,18,3,3,1.0,1,1,1.0,0,0,0.0,0,3,3,2,1,1,0,3,7,-11,1,1630217
42020,1630217,0042000143,"May 29, 2021",MEM vs. UTA,L,16,1,2,0.5,1,2,0.5,0,0,0.0,1,2,3,0,0,0,0,0,3,-12,1,1630217
42020,1630217,0042000142,"May 26, 2021",MEM @ UTA,L,24,2,4,0.5,1,1,1.0,0,0,0.0,0,4,4,3,1,1,0,3,5,-14,1,1630217
42020,1630217,0042000141,"May 23, 2021",MEM @ UTA,W,18,3,4,0.75,2,3,0.667,0,0,0.0,1,3,4,1,0,0,1,0,8,23,1,1630217
42021,201942,0042100125,"Apr 27, 2022",CHI @ MIL,L,43,5,10,0.5,0,0,0.0,1,2,0.5,0,2,2,7,3,0,2,2,11,-15,1,201942
42021,201942,0042100124,"Apr 24, 2022",CHI vs. MIL,L,41,8,20,0.4,0,5,0.0,7,8,0.875,0,5,5,3,1,0,1,2,23,-24,1,201942
42021,201942,0042100123,"Apr 22, 2022",CHI vs. MIL,L,32,4,9,0.444,0,0,0.0,3,5,0.6,0,5,5,4,1,0,3,2,11,-23,1,201942
42021,201942,0042100122,"Apr 20, 2022",CHI @ MIL,W,44,16,31,0.516,0,2,0.0,9,9,1.0,0,7,7,4,1,2,2,3,41,2,1,201942
42021,201942,0042100121,"Apr 17, 2022",CHI @ MIL,L,43,6,25,0.24,0,2,0.0,6,6,1.0,1,7,8,6,3,0,3,3,18,-5,1,201942
42023,203468,0042300144,"Apr 29, 2024",NOP vs. OKC,L,37,9,16,0.563,2,7,0.286,0,0,0.0,1,5,6,2,1,1,3,4,20,-14,1,203468
42023,203468,0042300143,"Apr 27, 2024",NOP vs. OKC,L,35,7,22,0.318,2,8,0.25,0,0,0.0,0,5,5,7,2,1,6,2,16,-13,1,203468
42023,203468,0042300142,"Apr 24, 2024",NOP @ OKC,L,36,6,14,0.429,1,5,0.2,2,2,1.0,1,4,5,4,2,0,4,3,15,-27,1,203468
42023,203468,0042300141,"Apr 21, 2024",NOP @ OKC,L,39,9,22,0.409,2,9,0.222,0,0,0.0,0,3,3,6,2,1,3,5,20,1,1,203468
42021,203468,0042100146,"Apr 28, 2022",NOP vs. PHX,L,33,7,16,0.438,1,5,0.2,1,1,1.0,1,2,3,1,0,0,3,5,16,0,1,203468
42021,203468,0042100145,"Apr 26, 2022",NOP @ PHX,L,40,7,22,0.318,1,8,0.125,6,7,0.857,1,7,8,5,0,2,2,4,21,-7,1,203468
42021,203468,0042100144,"Apr 24, 2022",NOP vs. PHX,W,36,8,21,0.381,2,9,0.222,0,0,0.0,4,5,9,2,1,0,2,1,18,4,1,203468
42021,203468,0042100143,"Apr 22, 2022",NOP vs. PHX,L,41,11,23,0.478,4,11,0.364,4,8,0.5,0,4,4,6,2,1,2,2,30,-8,1,203468
42021,203468,0042100142,"Apr 19, 2022",NOP @ PHX,W,40,7,18,0.389,6,10,0.6,3,4,0.75,2,6,8,9,0,1,3,1,23,11,1,203468
42021,203468,0042100141,"Apr 17, 2022",NOP @ PHX,L,43,9,25,0.36,3,8,0.375,4,6,0.667,3,5,8,6,1,1,3,2,25,-10,1,203468
42020,203468,0042000166,"Jun 03, 2021",POR vs. DEN,L,38,9,21,0.429,2,8,0.25,1,2,0.5,1,3,4,3,0,1,1,5,21,-8,1,203468
42020,203468,0042000165,"Jun 01, 2021",POR @ DEN,L,51,7,22,0.318,2,8,0.25,2,2,1.0,1,6,7,7,1,2,3,6,18,-7,1,203468
42020,203468,0042000164,"May 29, 2021",POR vs. DEN,W,35,9,19,0.474,2,6,0.333,1,1,1.0,0,4,4,8,0,0,2,2,21,22,1,203468
42020,203468,0042000163,"May 27, 2021",POR vs. DEN,L,41,8,20,0.4,3,10,0.3,3,4,0.75,4,5,9,3,1,0,1,5,22,6,1,203468
42020,203468,0042000162,"May 24, 2021",POR @ DEN,L,38,9,12,0.75,2,3,0.667,1,2,0.5,0,6,6,2,0,0,5,5,21,-23,1,203468
42020,203468,0042000161,"May 22, 2021",POR @ DEN,W,36,8,20,0.4,3,7,0.429,2,2,1.0,0,6,6,3,0,1,0,2,21,3,1,203468
42019,203468,0041900145,"Aug 29, 2020",POR @ LAL,L,46,13,25,0.52,3,7,0.429,7,8,0.875,3,3,6,7,1,0,6,2,36,-15,1,203468
42019,203468,0041900144,"Aug 24, 2020",POR vs. LAL,L,33,5,13,0.385,2,3,0.667,6,8,0.75,1,4,5,2,2,1,1,2,18,-25,1,203468
42019,203468,0041900143,"Aug 22, 2020",POR vs. LAL,L,43,12,25,0.48,4,12,0.333,0,0,0.0,0,8,8,4,2,1,2,2,28,4,1,203468
42019,203468,0041900142,"Aug 20, 2020",POR @ LAL,L,33,6,16,0.375,1,5,0.2,0,2,0.0,1,4,5,3,0,0,1,1,13,-28,1,203468
42019,203468,0041900141,"Aug 18, 2020",POR @ LAL,W,42,8,20,0.4,3,8,0.375,2,4,0.5,0,5,5,0,1,0,5,3,21,7,1,203468
42024,1628978,0042400315,"May 28, 2025",MIN @ OKC,L,22,2,4,0.5,2,4,0.5,0,0,0.0,0,6,6,2,1,0,2,2,6,-21,1,1628978
42024,1628978,0042400314,"May 26, 2025",MIN vs. OKC,L,28,7,11,0.636,5,8,0.625,2,2,1.0,2,1,3,5,1,0,2,2,21,-7,1,1628978
42024,1628978,0042400313,"May 24, 2025",MIN vs. OKC,W,16,2,2,1.0,2,2,1.0,0,0,0.0,0,1,1,3,0,0,0,2,6,24,1,1628978
42024,1628978,0042400312,"May 22, 2025",MIN @ OKC,L,22,3,8,0.375,2,6,0.333,0,0,0.0,1,2,3,3,0,0,4,2,8,-27,1,1628978
42024,1628978,0042400311,"May 20, 2025",MIN @ OKC,L,30,3,14,0.214,3,12,0.25,0,0,0.0,0,1,1,2,2,1,1,3,9,-20,1,1628978
42024,1628978,0042400235,"May 14, 2025",MIN vs. GSW,W,26,5,7,0.714,2,4,0.5,1,2,0.5,0,2,2,6,4,0,1,3,13,7,1,1628978
42024,1628978,0042400234,"May 12, 2025",MIN @ GSW,W,26,2,7,0.286,2,4,0.5,3,4,0.75,0,3,3,3,1,0,2,4,9,-9,1,1628978
42024,1628978,0042400233,"May 10, 2025",MIN @ GSW,W,16,1,3,0.333,0,2,0.0,0,0,0.0,1,1,2,0,0,0,3,4,2,-14,1,1628978
42024,1628978,0042400232,"May 08, 2025",MIN vs. GSW,W,26,3,9,0.333,3,8,0.375,0,0,0.0,3,0,3,5,1,0,2,3,9,18,1,1628978
42024,1628978,0042400231,"May 06, 2025",MIN vs. GSW,L,33,3,11,0.273,1,7,0.143,0,0,0.0,1,2,3,4,1,0,4,3,7,-6,1,1628978
42024,1628978,0042400165,"Apr 30, 2025",MIN @ LAL,W,32,3,13,0.231,2,12,0.167,1,2,0.5,1,3,4,5,2,0,3,3,9,3,1,1628978
42024,1628978,0042400164,"Apr 27, 2025",MIN vs. LAL,W,29,3,11,0.273,1,4,0.25,1,1,1.0,1,1,2,2,5,0,0,4,8,2,1,1628978
42024,1628978,0042400163,"Apr 25, 2025",MIN vs. LAL,W,31,4,13,0.308,2,8,0.25,0,0,0.0,1,4,5,4,1,3,1,4,10,5,1,1628978
42024,1628978,0042400162,"Apr 22, 2025",MIN @ LAL,L,16,1,4,0.25,0,2,0.0,2,2,1.0,0,3,3,2,0,0,2,4,4,-17,1,1628978
42024,1628978,0042400161,"Apr 19, 2025",MIN @ LAL,W,25,4,9,0.444,1,5,0.2,0,0,0.0,1,4,5,4,2,0,1,2,9,0,1,1628978
42023,1628978,0042300217,"May 19, 2024",NYK vs. IND,L,41,11,21,0.524,9,15,0.6,8,10,0.8,1,3,4,1,2,0,4,1,39,-20,1,1628978
42023,1628978,0042300216,"May 17, 2024",NYK @ IND,L,39,6,14,0.429,3,8,0.375,2,3,0.667,1,3,4,2,2,1,0,2,17,-17,1,1628978
42023,1628978,0042300215,"May 14, 2024",NYK vs. IND,W,30,4,14,0.286,0,6,0.0,0,0,0.0,3,4,7,4,3,1,1,5,8,16,1,1628978
42023,1628978,0042300214,"May 12, 2024",NYK @ IND,L,32,3,13,0.231,1,6,0.167,0,0,0.0,1,4,5,4,1,1,2,2,7,-40,1,1628978
42023,1628978,0042300213,"May 10, 2024",NYK @ IND,L,44,12,26,0.462,7,11,0.636,4,4,1.0,1,2,3,2,1,1,1,2,35,-10,1,1628978
42023,1628978,0042300212,"May 08, 2024",NYK vs. IND,W,44,10,20,0.5,6,12,0.5,2,2,1.0,2,4,6,4,1,0,1,1,28,15,1,1628978
42023,1628978,0042300211,"May 06, 2024",NYK vs. IND,W,44,10,17,0.588,5,9,0.556,0,0,0.0,0,3,3,1,0,2,2,5,25,10,1,1628978
42023,1628978,0042300116,"May 02, 2024",NYK @ PHI,W,48,8,18,0.444,5,9,0.556,2,2,1.0,2,2,4,7,2,3,1,1,23,3,1,1628978
42023,1628978,0042300115,"Apr 30, 2024",NYK vs. PHI,L,26,3,10,0.3,1,7,0.143,2,2,1.0,0,4,4,1,0,2,0,3,9,3,1,1628978
42023,1628978,0042300114,"Apr 28, 2024",NYK @ PHI,W,28,3,11,0.273,2,7,0.286,0,0,0.0,0,2,2,0,0,0,0,1,8,-7,1,1628978
42023,1628978,0042300113,"Apr 25, 2024",NYK @ PHI,L,28,2,7,0.286,0,3,0.0,1,2,0.5,1,3,4,3,1,0,1,2,5,0,1,1628978
42023,1628978,0042300112,"Apr 22, 2024",NYK vs. PHI,W,37,5,10,0.5,4,8,0.5,5,5,1.0,1,3,4,3,2,0,1,4,19,11,1,1628978
42023,1628978,0042300111,"Apr 20, 2024",NYK vs. PHI,W,24,3,10,0.3,2,5,0.4,0,0,0.0,0,2,2,2,1,1,2,0,8,-23,1,1628978
42022,1628978,0042200236,"May 12, 2023",GSW @ LAL,L,26,6,12,0.5,4,8,0.5,0,2,0.0,1,3,4,0,1,0,2,4,16,1,1,1628978
42022,1628978,0042200235,"May 10, 2023",GSW vs. LAL,W,13,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,2,1,0,2,1,0,-2,1,1628978
42022,1628978,0042200234,"May 08, 2023",GSW @ LAL,L,15,4,6,0.667,2,4,0.5,0,0,0.0,0,1,1,1,0,0,1,0,10,-1,1,1628978
42022,1628978,0042200233,"May 06, 2023",GSW @ LAL,L,22,2,8,0.25,1,5,0.2,0,0,0.0,2,3,5,4,0,1,1,2,5,-8,1,1628978
42022,1628978,0042200232,"May 04, 2023",GSW vs. LAL,W,28,3,9,0.333,2,8,0.25,0,0,0.0,0,4,4,4,0,1,4,0,8,8,1,1628978
42022,1628978,0042200231,"May 02, 2023",GSW vs. LAL,L,12,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,2,2,0,0,1,0,-7,1,1628978
42022,1628978,0042200167,"Apr 30, 2023",GSW @ SAC,W,8,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,1,0,0,0,0,3,-6,1,1628978
42022,1628978,0042200166,"Apr 28, 2023",GSW vs. SAC,L,18,1,5,0.2,1,3,0.333,5,6,0.833,3,1,4,2,1,0,2,3,8,5,1,1628978
42022,1628978,0042200165,"Apr 26, 2023",GSW @ SAC,W,17,1,5,0.2,0,3,0.0,0,0,0.0,0,0,0,3,1,1,0,2,2,-11,1,1628978
